2025-06-04 09:33:46
Parameters:
init_smi: CC
program_name: cc
output_path: .\case3\results
pocket_file: .\case3\imatinib_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 8000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
6533,0.676,0.657,4.795,CC1CN(C)C(CCC(=O)O)C1N
6534,0.718,0.697,5.148,CC(=O)CCC1CC(C(=O)O)=CCN1
6535,0.785,0.697,5.844,CC(C)CC(=O)C(CCC(=O)O)N(C)C
6536,0.687,0.697,5.053,CCC1CNC(C(C)CC(=O)O)C1
6537,0.696,0.71,4.825,CCCC1CNC(C(C)CC(=O)O)C1
6538,0.695,0.751,5.444,CCC1CC(C(C)CC(=O)O)N(C)C1
6539,0.789,0.671,5.705,CCCC(=O)C(CCC(=O)O)N(C)C
6540,0.828,0.611,4.965,CCCCC(CCC(=O)O)NCC
6541,0.733,0.754,5.325,CCC1CCC(N(C)C)CC1C(=O)O
6542,0.733,0.754,5.325,CCC1CCC(N(C)C)CC1C(=O)O
6543,0.789,0.507,4.837,CCNC(CCC(=O)O)C(=O)CCO
6544,0.749,0.609,4.958,CC#CCC(CCC(=O)O)NCC
6545,0.661,0.676,5.447,C=CC1CC(C(=O)O)C(CC)CCN1
6546,0.74,0.657,5.241,CNC1CCC(C)C(C(=O)OC)C1
6547,0.801,0.686,5.79,CC(C)CCC(CCC(=O)O)N(C)C
6548,0.696,0.62,4.867,CNC1CCC(C(C)O)C(C(=O)O)C1
6549,0.696,0.62,4.867,CNC1CCC(C(C)O)C(C(=O)O)C1
6550,0.603,0.541,6.114,C#CC1CC=C(CC(=O)O)C(NC)C1C
6551,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6552,0.709,0.668,5.105,CCCCC1CNC=C1C(=O)O
6553,0.709,0.668,5.105,CCCCC1CNC=C1C(=O)O
6554,0.745,0.654,5.927,CCC(CCC(=O)O)CC(CN)C(C)C
6555,0.745,0.654,5.927,CCC(CCC(=O)O)CC(CN)C(C)C
6556,0.725,0.62,5.827,CCCCC(C)(C=CC(=O)O)NC
6557,0.725,0.62,5.827,CCCCC(C)(C=CC(=O)O)NC
6558,0.749,0.754,5.423,CCC1(CCC(=O)O)CCCCN1C
6559,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6560,0.716,0.702,5.72,C=C(CC(=O)O)C1(C)CCCCN1C
6561,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6562,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6563,0.724,0.474,4.952,CCCCC(=N)C#CC(=O)O
6564,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6565,0.801,0.686,5.79,CC(C)CCC(CCC(=O)O)N(C)C
6566,0.727,0.751,5.509,CC(C)C1CC(CCC(=O)O)N(C)C1
6567,0.724,0.518,5.895,C#CN(C)C(CCC(=O)O)CCC(C)C
6568,0.733,0.754,5.325,CCC1CCC(N(C)C)CC1C(=O)O
6569,0.686,0.76,5.462,CCC1C(=O)CC(N(C)C)CC1C(=O)O
6570,0.733,0.754,5.325,CCC1CCC(N(C)C)CC1C(=O)O
6571,0.698,0.713,5.496,CC1CC(CCC(=O)O)NC(=O)C1C
6572,0.698,0.713,5.496,CC1CC(CCC(=O)O)NC(=O)C1C
6573,0.737,0.726,5.311,CCNC1CCC(CC)C(C(=O)O)C1
6574,0.835,0.639,4.845,CC(C)CNC(C)CCC(=O)O
6575,0.731,0.753,5.559,CCC1CCC(NC(C)C)CC1C(=O)O
6576,0.734,0.75,5.036,CCC1=C(C(=O)O)CC(NC(C)C)CC1
6577,0.734,0.75,5.036,CCC1=C(C(=O)O)CC(NC(C)C)CC1
6578,0.636,0.707,6.2,CCC1CC(=O)C(N(O)CC)CC1C(=O)O
6579,0.731,0.753,5.559,CCC1CCC(NC(C)C)CC1C(=O)O
6580,0.612,0.481,5.387,CC(O)C1=C(N)NC2CCC(=O)OC12
6581,0.669,0.776,5.658,C=CN(C)C1CCC(CC)C(C(=O)O)C1
6582,0.669,0.776,5.658,C=CN(C)C1CCC(CC)C(C(=O)O)C1
6583,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6584,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6585,0.714,0.695,5.046,CCCC1=C(C(=O)O)CC(NC)C1
6586,0.714,0.695,5.046,CCCC1=C(C(=O)O)CC(NC)C1
6587,0.775,0.465,5.503,CCCCCC(C=CC(=O)O)NCC
6588,0.737,0.726,5.311,CCNC1CCC(CC)C(C(=O)O)C1
6589,0.677,0.69,5.369,C#CCC1CCC(NCC)CC1C(=O)O
6590,0.677,0.69,5.369,C#CCC1CCC(NCC)CC1C(=O)O
6591,0.721,0.778,5.815,CCC1CCC(N(C)CC)CC1C(=O)O
6592,0.721,0.778,5.815,CCC1CCC(N(C)CC)CC1C(=O)O
6593,0.721,0.778,5.815,CCC1CCC(N(C)CC)CC1C(=O)O
6594,0.721,0.778,5.815,CCC1CCC(N(C)CC)CC1C(=O)O
6595,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6596,0.753,0.59,4.941,CN(C)C(CCC(=O)O)C(=O)CCC=O
6597,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6598,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6599,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6600,0.672,0.723,5.775,C=C(CC(=O)O)C1CC(C(C)C)CN1C
6601,0.727,0.751,5.509,CC(C)C1CC(CCC(=O)O)N(C)C1
6602,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6603,0.766,0.508,5.863,CCCCCC(NCC)C(N)CC(=O)O
6604,0.737,0.726,5.311,CCNC1CCC(CC)C(C(=O)O)C1
6605,0.766,0.508,5.863,CCCCCC(NCC)C(N)CC(=O)O
6606,0.739,0.725,4.468,CCN1CCCC1(C)CCC(=O)O
6607,0.701,0.779,5.752,CCN1CCCCC1(C)CC(C)C(=O)O
6608,0.706,0.758,5.971,CCCCC1CC(C(C)CC(=O)O)N(C)C1
6609,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6610,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6611,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6612,0.775,0.763,5.8,CCC(C)N1CCCCC1CCC(=O)O
6613,0.646,0.749,5.093,CC1(CCC(=O)O)CC2CCN1CC2
6614,0.739,0.725,4.468,CCN1CCCC1(C)CCC(=O)O
6615,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6616,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6617,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6618,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6619,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6620,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6621,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6622,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6623,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6624,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6625,0.677,0.716,5.033,CCN1CCC(=N)C1(C)CCC(=O)O
6626,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6627,0.611,0.749,5.039,CC1CC2CCCN1C2CCC(=O)O
6628,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6629,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6630,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6631,0.731,0.728,5.217,CNC1(CCC(=O)O)CCCC(C)C1
6632,0.774,0.581,5.774,CCCCCCC(NC)C(C)CC(=O)O
6633,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6634,0.672,0.699,5.053,CCN1CCC(N)C1(C)CCC(=O)O
6635,0.644,0.717,4.59,CC1(CCC(=O)O)C2CCN1CC2
6636,0.736,0.754,4.832,CC(C)N1CCCC1(C)CCC(=O)O
6637,0.743,0.696,5.721,CC1CCC(CCC(=O)O)N1C
6638,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6639,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6640,0.684,0.734,5.824,C=CN1C(CCC)CCC1CCC(=O)O
6641,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6642,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6643,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6644,0.684,0.734,5.824,C=CN1C(CCC)CCC1CCC(=O)O
6645,0.684,0.734,5.824,C=CN1C(CCC)CCC1CCC(=O)O
6646,0.562,0.758,5.674,CN1C2COCC(C)(C2)C1CCC(=O)O
6647,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6648,0.674,0.7,4.943,CCC1NC(CCC(=O)O)CC1C
6649,0.834,0.696,5.165,CCN1CCCCC1CC(=O)O
6650,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6651,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6652,0.683,0.762,5.821,CCCC1C(C)CC(CCC(=O)O)N1C
6653,0.683,0.762,5.821,CCCC1C(C)CC(CCC(=O)O)N1C
6654,0.683,0.762,5.821,CCCC1C(C)CC(CCC(=O)O)N1C
6655,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6656,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6657,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6658,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6659,0.713,0.717,5.766,C#CC(C)N1CCCCC1CCC(=O)O
6660,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6661,0.582,0.746,5.981,CCCC1C2CC(CC2C(=O)O)N1C
6662,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6663,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6664,0.743,0.737,5.467,CC(C)N1CCCCC1C(O)CC(=O)O
6665,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6666,0.687,0.697,5.365,CCC1CC(C(O)CC(=O)O)N(C)C1
6667,0.658,0.717,5.168,O=C(O)CCC1C2CCCN1CC2
6668,0.744,0.723,4.812,CCC1CC(CCC(=O)O)N(C)C1
6669,0.688,0.694,5.571,CCC1CC(CC(N)C(=O)O)N(C)C1
6670,0.699,0.761,5.658,CCCC1CC(C(C)CC(=O)O)N(C)C1
6671,0.699,0.761,5.658,CCCC1CC(C(C)CC(=O)O)N(C)C1
6672,0.699,0.761,5.658,CCCC1CC(C(C)CC(=O)O)N(C)C1
6673,0.666,0.784,5.803,CCCC1CC(C(C)C(C)C(=O)O)N(C)C1
6674,0.707,0.758,5.833,CCC(C)CC1CC(CCC(=O)O)N(C)C1
6675,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6676,0.736,0.761,5.477,CC(C)CC1CC(CCC(=O)O)N(C)C1
6677,0.736,0.761,5.477,CC(C)CC1CC(CCC(=O)O)N(C)C1
6678,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6679,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6680,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6681,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6682,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6683,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6684,0.557,0.628,4.245,CC1=C(CC(=O)O)C2CC1(C)CN2
6685,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6686,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6687,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6688,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6689,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6690,0.596,0.666,4.514,O=C(O)CC1=C2CCCC1NCO2
6691,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6692,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6693,0.719,0.683,5.309,CCC1(C(=O)CC(=O)O)CCCN1C
6694,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6695,0.744,0.696,4.881,CN1CCCC1(C)CCC(=O)O
6696,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6697,0.744,0.696,4.881,CN1CCCC1(C)CCC(=O)O
6698,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6699,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6700,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6701,0.675,0.725,5.194,CCCC1CN(C)C(O)(CCC(=O)O)C1
6702,0.675,0.725,5.194,CCCC1CN(C)C(O)(CCC(=O)O)C1
6703,0.737,0.709,5.7,C=CCN1CCCCC1(C)CCC(=O)O
6704,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6705,0.752,0.736,5.446,CCCCC1CC(CCC(=O)O)N(C)C1
6706,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6707,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6708,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6709,0.752,0.736,5.446,CCCCC1CC(CCC(=O)O)N(C)C1
6710,0.533,0.64,4.774,CC1C(C(=O)O)CC2CC1(C)CN2
6711,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6712,0.795,0.683,4.966,CCN1CCCCC1CC(=O)C(=O)O
6713,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6714,0.733,0.753,5.928,CCCC1CC(CCC(=O)O)N(C)C1=O
6715,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6716,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6717,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6718,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6719,0.831,0.737,4.918,CCCN1CCCCC1CCC(=O)O
6720,0.685,0.727,5.529,CCCCC1CC(CCC(=O)O)N(C)C1O
6721,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6722,0.685,0.727,5.529,CCCCC1CC(CCC(=O)O)N(C)C1O
6723,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6724,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6725,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6726,0.701,0.684,4.81,CCCC1=CNC(CCC(=O)O)C1
6727,0.752,0.754,4.838,CCN1CCCCC1(C)CCC(=O)O
6728,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6729,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6730,0.687,0.666,6.316,CC(C)C1CC(CCC(=O)O)N(N)C1
6731,0.68,0.785,5.681,CCN1CC(C(C)C)CC1(C)CCC(=O)O
6732,0.752,0.736,5.446,CCCCC1CC(CCC(=O)O)N(C)C1
6733,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6734,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6735,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6736,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6737,0.698,0.762,4.752,CCCC1CN(C)C(C)(CCC(=O)O)C1
6738,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6739,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6740,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6741,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6742,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6743,0.678,0.727,5.209,CCCC1=CN(C)C(O)(CCC(=O)O)C1
6744,0.678,0.727,5.209,CCCC1=CN(C)C(O)(CCC(=O)O)C1
6745,0.692,0.628,5.187,CCCC1CC(CCC=O)N(C)C1=O
6746,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6747,0.623,0.714,4.974,CCN1CC2CCC1C2CC(=O)O
6748,0.721,0.692,5.2,CCN1C=CCC1CCC(=O)O
6749,0.655,0.72,5.643,CCC1CC(CCC(=O)O)N(C)C1NC
6750,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6751,0.655,0.72,5.643,CCC1CC(CCC(=O)O)N(C)C1NC
6752,0.761,0.763,5.699,CCCN1CCCCC1(C)CCC(=O)O
6753,0.761,0.763,5.699,CCCN1CCCCC1(C)CCC(=O)O
6754,0.736,0.761,5.477,CC(C)CC1CC(CCC(=O)O)N(C)C1
6755,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6756,0.738,0.665,5.77,CC(C)CCC(C=CC(=O)O)N(C)C
6757,0.687,0.778,4.789,CC(C)C1CN(C)C(C)(CCC(=O)O)C1
6758,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6759,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6760,0.825,0.701,5.492,CNC1(CCC(=O)O)CCCCC1
6761,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6762,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6763,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6764,0.828,0.663,4.88,CN1CCCC1CCC(=O)O
6765,0.892,0.633,4.641,CCCN(C)CCCC(=O)O
6766,0.9,0.635,5.132,CCCCN(C)CCCC(=O)O
6767,0.752,0.736,5.446,CCCCC1CC(CCC(=O)O)N(C)C1
6768,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6769,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6770,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6771,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6772,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6773,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6774,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6775,0.58,0.744,5.629,CCC1C2CC(C1CC(=O)O)N(C)C2
6776,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6777,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6778,0.764,0.633,5.883,CCCC(C)CC(CCC(=O)O)NC
6779,0.764,0.633,5.883,CCCC(C)CC(CCC(=O)O)NC
6780,0.74,0.687,4.978,CCCN1CCC(O)C1CCC(=O)O
6781,0.675,0.725,5.194,CCCC1CN(C)C(O)(CCC(=O)O)C1
6782,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6783,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6784,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6785,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6786,0.697,0.724,5.466,CC(C)C=C1CC(CCC(=O)O)N(C)C1
6787,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6788,0.697,0.724,5.466,CC(C)C=C1CC(CCC(=O)O)N(C)C1
6789,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6790,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6791,0.75,0.737,4.745,CCCN1CCCC1(C)CCC(=O)O
6792,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6793,0.692,0.716,5.522,CCCC1CC(C(O)CC(=O)O)N(C)C1
6794,0.692,0.716,5.522,CCCC1CC(C(O)CC(=O)O)N(C)C1
6795,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6796,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6797,0.892,0.633,4.641,CCCN(C)CCCC(=O)O
6798,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6799,0.757,0.702,4.867,CCN1CCCCC1C(O)CC(=O)O
6800,0.814,0.662,5.363,CCCCC(CCC(=O)O)N(C)C
6801,0.892,0.633,4.641,CCCN(C)CCCC(=O)O
6802,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6803,0.857,0.586,4.19,C=CCN(CCC)CCCC(=O)O
6804,0.91,0.549,4.807,CNCCCCCCC(=O)O
6805,0.742,0.686,4.812,CN1CCCCC1(C)C(=O)CC(=O)O
6806,0.91,0.549,4.807,CNCCCCCCC(=O)O
6807,0.91,0.549,4.807,CNCCCCCCC(=O)O
6808,0.828,0.663,4.88,CN1CCCC1CCC(=O)O
6809,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6810,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6811,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6812,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6813,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6814,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6815,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6816,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6817,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6818,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6819,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6820,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6821,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6822,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6823,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6824,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6825,0.814,0.662,5.363,CCCCC(CCC(=O)O)N(C)C
6826,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6827,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6828,0.682,0.762,6.158,CCCC1CC(CCC(=O)O)N(C)C1C
6829,0.911,0.543,4.44,CCNCCCCCCCC(=O)O
6830,0.777,0.628,5.818,CCCCC(CC(=O)C(=O)O)N(C)C
6831,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6832,0.685,0.725,6.215,C=C1CCC(C)(CCC(=O)O)N(CC)C1
6833,0.744,0.723,4.812,CCC1CC(CCC(=O)O)N(C)C1
6834,0.695,0.751,5.444,CCC1CC(C(C)CC(=O)O)N(C)C1
6835,0.752,0.754,4.838,CCN1CCCCC1(C)CCC(=O)O
6836,0.752,0.754,4.838,CCN1CCCCC1(C)CCC(=O)O
6837,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6838,0.695,0.751,5.444,CCC1CC(C(C)CC(=O)O)N(C)C1
6839,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6840,0.749,0.702,5.05,CCN1CCCC(O)C1CCC(=O)O
6841,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6842,0.758,0.704,5.234,CCN1CCCCC1C(O)CC(=O)OC
6843,0.757,0.702,4.867,CCN1CCCCC1C(O)CC(=O)O
6844,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6845,0.747,0.578,5.649,CCCC(=O)C(CCC(=O)O)N(C)CO
6846,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6847,0.656,0.655,5.192,CCN1OC(=O)C(O)CC1CCCO
6848,0.672,0.67,4.688,CC=CC1CC(CCCO)N(C)C1
6849,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6850,0.747,0.736,5.527,CCCC1CC(CCC(=O)O)N(C)C1
6851,0.743,0.696,5.721,CC1CCC(CCC(=O)O)N1C
6852,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6853,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6854,0.696,0.649,5.249,O=C(O)CC1CCN2CCC=CC12
6855,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6856,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6857,0.718,0.689,4.898,CCN1C(=O)C(=N)CC1CCC(=O)O
6858,0.792,0.639,4.613,CCC(C)CNC(C)CCC(=O)O
6859,0.718,0.689,4.898,CCN1C(=O)C(=N)CC1CCC(=O)O
6860,0.615,0.626,5.35,CC(=O)C1CN2OC(=O)CCC2(C)C1
6861,0.718,0.689,4.898,CCN1C(=O)C(=N)CC1CCC(=O)O
6862,0.688,0.752,5.592,C=CN1C(=O)C(CCC)CC1CCC(=O)O
6863,0.688,0.752,5.592,C=CN1C(=O)C(CCC)CC1CCC(=O)O
6864,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6865,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6866,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6867,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6868,0.911,0.548,5.068,CCNCCCCCCC(=O)O
6869,0.828,0.663,4.88,CN1CCCC1CCC(=O)O
6870,0.91,0.549,4.807,CNCCCCCCC(=O)O
6871,0.91,0.549,4.807,CNCCCCCCC(=O)O
6872,0.91,0.549,4.807,CNCCCCCCC(=O)O
6873,0.91,0.549,4.807,CNCCCCCCC(=O)O
6874,0.91,0.549,4.807,CNCCCCCCC(=O)O
6875,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6876,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6877,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6878,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6879,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6880,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6881,0.829,0.693,5.212,CCN1CCCC1CCC(=O)O
6882,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6883,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6884,0.828,0.663,4.88,CN1CCCC1CCC(=O)O
6885,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6886,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6887,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6888,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6889,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6890,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6891,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6892,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6893,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6894,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6895,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6896,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6897,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6898,0.726,0.73,5.478,CC1CCCN2CCC(CC(=O)O)C12
6899,0.901,0.591,4.225,CCCCCN(C)CCCC(=O)O
6900,0.833,0.696,5.109,CN1CCCCC1CCC(=O)O
6901,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6902,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6903,0.684,0.734,5.896,CCN1CC(N)CCC1(C)CCC(=O)O
6904,0.814,0.754,4.967,CC(C)N1CCCCC1CCC(=O)O
6905,0.767,0.752,5.045,CCN1CCC(C)CC1CCC(=O)O
6906,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6907,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6908,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6909,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
6910,0.834,0.725,4.545,CCN1CCCCC1CCC(=O)O
