2025-06-04 16:47:59
Parameters:
init_smi: Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
program_name: ZM241385
output_path: .\case4\results
pocket_file: .\case4\ZM241385_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 4000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
1005,0.684,0.147,8.279,Cc1cccc(CC(=O)N(c2nc(NN)n3nc(-c4ccco4)nc3n2)C(O)N=N)c1
1006,0.717,0.265,8.163,Nc1nc(N(CCc2ccccc2)C(O)NO)nc2nc(-c3ccco3)nn12
1007,0.619,0.512,8.38,Cc1ccc(C)c(CC2=Nc3nc(nc4nc(-c5occ(N=O)c5O)nn34)N2C)c1
1008,0.689,0.124,8.628,Cc1cccc(CC(O)N(C(=N)OO)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1009,0.722,0.128,8.376,Cc1cccc(CCN(C)c2nc(NN)n3nc(-c4cc(NC(=N)O)co4)nc3n2)c1
1010,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1011,0.626,0.607,8.587,Cc1cc2ccc1C(N(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1012,0.643,0.392,7.94,C=C(C(O)c1cccc(C)c1N=O)N(C)c1nc(N)n2nc(-c3ccc(O)o3)nc2n1
1013,0.799,0.481,7.754,Cc1cccc(CCN(CC(=O)O)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1014,0.599,0.493,8.031,Cc1cccc(C#CN2c3nc(n4nc(-c5ccco5)nc4n3)NC2N)c1
1015,0.593,0.579,7.63,CN(CC1C=Cc2cccc(c2)O1)c1nc(N)n2nc(-c3ccco3)nc2n1
1016,0.712,0.328,6.677,C=Cc1cccc(CC(=C)N(CN)c2nc(N(C)O)n3nc(-c4ccco4)nc3n2)c1
1017,0.821,0.596,8.07,CN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1018,0.724,0.416,8.65,Cc1ccccc1CCN(c1nc(N)n2nc(-c3ccco3)nc2n1)C(N)O
1019,0.665,0.32,8.683,CNc1nc(N(C(N)O)C(N)Cc2cccc(C)c2)nc2nc(-c3ccco3)nn12
1020,0.635,0.241,7.129,Cc1cccc(CC(O)N(C)c2nc(N=O)n3nc(-c4cc(N)co4)nc3n2)c1N
1021,0.625,0.449,8.207,Cc1c2cc(CN(C)c3nc(N=O)n4nc(-c5ccco5)nc4n3)c3cc2[nH]c13
1022,0.684,0.281,8.719,C=C(c1cccc(C)c1)C(C)N(CNN)c1ncn2nc(-c3ccco3)nc2n1
1023,0.821,0.596,8.07,CN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1024,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1025,0.749,0.45,8.27,CNc1c(C)cccc1CCN(C)c1nc(N)n2nc(-c3occc3O)nc2n1
1026,0.716,0.413,9.384,CCN(C#Cc1cccc(C)c1)c1nc(N)n2nc(-c3cc(O)co3)nc2n1
1027,0.763,0.361,9.416,C=COCN(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1028,0.657,0.27,8.089,Cc1ccc2c(c1)CC(N(C#N)c1nc(NO)n3nc(-c4ccco4)nc3n1)N2
1029,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1030,0.749,0.479,8.045,Cc1coc(-c2nc3nc(N(CN)CCc4cc(C)ccc4C)nc(N)n3n2)c1
1031,0.592,0.484,8.128,Cc1cccc(CC(O)N2CNc3nc2nc2nc(-c4occc4O)nn32)c1
1032,0.558,0.36,7.388,Cc1cccc(C(O)C(C)N2c3nc(n4nc(-c5ccco5)nc4n3)NC2(N)O)c1
1033,0.711,0.267,7.662,Cc1cc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)ccc1N
1034,0.745,0.582,8.223,Cc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1035,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1036,0.595,0.358,7.631,Cc1ccc(-c2nc3nc(N(CN)C(O)c4nc5ccc4cc5C)nc(N)n3n2)o1
1037,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1038,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1039,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1040,0.675,0.331,8.602,Cc1cccc(CC(N)N(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1041,0.666,0.606,7.714,CN(CC1=Cc2cccc1c2)c1nc(N)n2nc(-c3ccco3)nc2n1
1042,0.544,0.314,8.134,CNC(ON)N(c1nc(N)n2nc(-c3ccco3)nc2n1)C1Cc2ccc1c(C)c2
1043,0.781,0.334,8.694,NCN(CCc1ccc(N)cc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1044,0.684,0.361,8.477,Cc1ccc2c(c1)CC(N(CN)c1nc(N)n3nc(-c4cc(O)co4)nc3n1)=NN2
1045,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1046,0.696,0.189,8.089,Cc1cc(C)cc(C(=O)CN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(O)NO)c1
1047,0.757,0.357,7.538,Cc1cccc(CCN(CN)c2nc(N(C)O)n3nc(-c4ccco4)nc3n2)c1
1048,0.717,0.411,8.334,Cc1ccc(C)c(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1049,0.747,0.457,9.059,C=NCN(CCc1ccc(O)c(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1050,0.775,0.552,8.963,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccc(O)o4)nc3n2)c1
1051,0.697,0.31,7.832,CC#Cc1cccc(CC(=O)N(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1052,0.557,0.549,7.878,Nc1nc(N2C(O)Cc3cc4ccc3C2C4)nc2nc(-c3ccco3)nn12
1053,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1054,0.588,0.324,7.665,NCN(CC(=O)C1=CC2=C(O)C=C1C2)c1nc(NO)n2nc(-c3ccco3)nc2n1
1055,0.722,0.411,8.274,Cc1ccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)cc1C
1056,0.756,0.406,7.776,CN=CN(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1057,0.719,0.383,7.311,Nc1nc(N(C=Cc2ccc(O)c(CO)c2)CN=O)nc2nc(-c3ccco3)nn12
1058,0.744,0.549,8.24,Cc1cccc(C(N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1059,0.618,0.498,8.021,CCN(c1nc(N)n2nc(-c3ccco3)nc2n1)C1C(=O)c2cc(C(N)=O)cc1c2
1060,0.585,0.322,6.895,N#CN(c1nc(N)n2nc(-c3ccco3)nc2n1)C1Cc2ccc1c(C=O)c2
1061,0.699,0.339,7.52,Nc1ccoc1-c1nc2nc(N(CCc3ccccc3)C(N)O)nc(N)n2n1
1062,0.684,0.16,7.247,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccc(NN)o4)nc3n2)C(N)O)c1
1063,0.634,0.472,8.672,CN(C=C1NCc2cccc1c2)c1nc(N)n2nc(-c3ccc(CN)o3)nc2n1
1064,0.758,0.331,7.931,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)(N)O)c1
1065,0.616,0.489,7.744,NCN(CC1C(=O)c2cccc1c2)c1nc(N)n2nc(-c3ccco3)nc2n1
1066,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1067,0.722,0.211,7.973,NCN(CCc1ccccc1)c1nc(NNO)n2nc(-c3cc(O)co3)nc2n1
1068,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1069,0.674,0.315,7.664,CCc1cccc(C(N)CN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(C)(N)O)c1
1070,0.64,0.415,8.254,C=Cc1cccc(CC2=Nc3nc(nc4nc(-c5ccco5)nn34)N2C(N)(O)O)c1
1071,0.592,0.45,7.219,NC(O)N1c2nc(n3nc(-c4ccco4)nc3n2)NC1Cc1ccccc1
1072,0.544,0.228,7.482,NCN(C(=O)C1C2=CC(C=NN)=C1C=C2)c1nc(N)n2nc(-c3ccco3)nc2n1
1073,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1074,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1075,0.706,0.328,9.023,CNC(Cc1ccc(N)c(C)c1)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1076,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1077,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1078,0.76,0.493,7.742,C=NCN(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1079,0.622,0.475,8.426,CC1=CC2=C(N)C(CCNc3nc(NO)n4nc(-c5ccco5)nc4n3)=C1C2
1080,0.714,0.387,7.507,C=C(Cc1cc(C)cc(C)c1)N(C#CO)c1nc(N)n2nc(-c3ccco3)nc2n1
1081,0.704,0.267,8.416,Cc1cc(N)cc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1082,0.794,0.495,7.842,Cc1cccc(CCN(CO)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1083,0.758,0.449,7.442,Cc1coc(-c2nc3nc(NCCc4cccc(C=N)c4)nc(N)n3n2)c1
1084,0.694,0.432,7.538,CCCc1cccc(C(O)C(=C=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1085,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1086,0.757,0.278,7.549,Cc1c(O)ccc(CCN(C)c2nc(NN)n3nc(-c4ccco4)nc3n2)c1O
1087,0.783,0.36,8.009,N=C(O)N(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1088,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1089,0.783,0.375,7.883,Cc1cccc(C(=O)CN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1090,0.575,0.364,8.183,Nc1nc(N(C(N)O)C2Cc3cccc2c3O)nc2nc(-c3ccco3)nn12
1091,0.678,0.392,8.6,CNc1nc(N(C(N)O)C(C)Cc2cccc(C)c2)nc2nc(-c3ccco3)nn12
1092,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1093,0.764,0.55,8.969,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(N)co4)nc3n2)c1
1094,0.745,0.582,8.223,Cc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1095,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1096,0.821,0.596,8.07,CN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1097,0.611,0.536,7.875,C=NCN(C1=Cc2cccc(c2)C1)c1nc(N)n2nc(-c3ccco3)nc2n1
1098,0.614,0.511,7.301,Cc1cc2cc(c1)C(Nc1nc(N)n3nc(-c4ccco4)nc3n1)C2O
1099,0.743,0.368,8.482,Cc1ccc(O)c(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1O
1100,0.75,0.491,8.111,CCc1cccc(C=CN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1101,0.701,0.359,9.397,C=NC(O)N(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1102,0.821,0.596,8.07,CN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1103,0.741,0.251,7.7,Cc1ccc(C)c(CCN(CN)c2nc(NNO)n3nc(-c4ccco4)nc3n2)c1
1104,0.774,0.522,8.272,Cc1cccc(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1105,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1106,0.672,0.464,8.544,CNc1nc(N2CC(c3cccc(C)c3)CNC2O)nc2nc(-c3ccco3)nn12
1107,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1108,0.821,0.596,8.07,CN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1109,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1110,0.689,0.367,7.765,C=Cc1cccc(CCN(c2nc(NC)n3nc(-c4ccco4)nc3n2)C(C)(N)O)c1
1111,0.719,0.316,7.943,Nc1nc(N(CCc2cccc(CO)c2)C(N)O)nc2nc(-c3ccco3)nn12
1112,0.621,0.546,8.167,Cc1cccc(CC(N)N2C(N)=Nc3nc2nc2nc(-c4ccco4)nn32)c1
1113,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1114,0.53,0.443,8.464,Nc1ccc(-c2nc3nc(N4C(N)OC5c6cccc(c6)CC54)nc(N)n3n2)o1
1115,0.64,0.666,8.005,C=CC1=C(C)C=CC1CN(C=O)c1nc(N)n2nc(-c3ccco3)nc2n1
1116,0.762,0.357,7.725,Cc1cccc(CCN(C)c2nc(N(O)CO)n3nc(-c4ccco4)nc3n2)c1
1117,0.69,0.34,7.366,Cc1cccc(CCN(c2nc(N)n3nc(-c4cc(O)co4)nc3n2)C(N)O)c1
1118,0.683,0.158,7.905,Cc1cccc(C(C)CN(c2nc(NN)n3nc(-c4ccco4)nc3n2)C(N)(N)O)c1
1119,0.767,0.461,9.494,CNCN(CCc1cc(C)cc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1120,0.688,0.4,7.374,COc1ccoc1-c1nc2nc(N(C)CC(C)c3cc(O)cc(CN)c3)nc(N)n2n1
1121,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1122,0.703,0.267,8.281,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1N
1123,0.698,0.364,8.096,C=Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1124,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1125,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1126,0.734,0.45,8.688,Cc1cccc(CCN(CN=O)c2nc(N)n3nc(-c4occc4O)nc3n2)c1
1127,0.796,0.552,7.539,Cc1cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
1128,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1129,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1130,0.722,0.478,8.996,C=Nc1cc(C)cc(CCN(C)c2nc(N)n3nc(-c4cc(O)co4)nc3n2)c1
1131,0.635,0.551,8.313,C#Cc1cc2cc(c1)C(CN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)=C2
1132,0.695,0.353,7.247,Cc1cccc(CCN(c2nc(N=O)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1133,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1134,0.707,0.481,8.575,C=C(Cc1cccc(C)c1)N(c1nc(N)n2nc(-c3ccco3)nc2n1)C(C)N
1135,0.708,0.267,8.347,Cc1ccc(N)c(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1136,0.736,0.29,7.153,CCNc1nc(N(CN)CCc2cccc(CO)c2)nc2nc(-c3cc(O)co3)nn12
1137,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1138,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1139,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1140,0.766,0.431,8.621,C#CN(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1141,0.753,0.404,7.727,CNOCc1cc(C#N)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1142,0.534,0.434,7.413,Nc1ccc(-c2nc3nc(N(CCC4=CC5=CC=C4C5)C(N)O)nc(N)n3n2)o1
1143,0.714,0.394,8.479,N#Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1144,0.801,0.582,8.049,Cc1ccc(C)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1145,0.796,0.499,7.738,NCN(CCc1ccccc1)c1nc(N)n2nc(-c3ccco3)nc2n1
1146,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1147,0.697,0.31,7.832,CC#Cc1cccc(CC(=O)N(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1148,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1149,0.738,0.505,7.974,Cc1cccc(C2=NCN(c3nc(N=O)n4nc(-c5ccco5)nc4n3)C2)c1
1150,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1151,0.772,0.491,7.877,C=Nc1nc(N(C)CCc2cccc(C)c2)nc2nc(-c3ccco3)nn12
1152,0.584,0.553,8.123,CC12CN(c3nc(N)n4nc(-c5ccco5)nc4n3)Cc3c(cccc31)CC2=O
1153,0.712,0.34,7.049,Cc1cc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)ccc1O
1154,0.756,0.478,8.169,CCc1cc(C)cc(CCN(C)c2nc(N=N)n3nc(-c4ccco4)nc3n2)c1
1155,0.703,0.411,7.872,Cc1cccc(CCN(c2nc(N)n3nc(-c4occc4C)nc3n2)C(N)O)c1
1156,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1157,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1158,0.766,0.324,8.44,NCN(CCc1ccc(O)c(CO)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1159,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1160,0.775,0.552,9.104,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4occc4O)nc3n2)c1
1161,0.809,0.559,7.899,Cc1cccc(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
1162,0.64,0.291,7.191,CNC(C)N(c1nc(N=N)n2nc(-c3ccco3)nc2n1)C(O)Cc1cccc(C)c1
1163,0.685,0.544,7.9,Cc1cccc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)C(N)O2)c1
1164,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1165,0.697,0.31,7.832,CC#Cc1cccc(CC(=O)N(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1166,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1167,0.764,0.431,8.047,C#Cc1cc(CCN(CC(=O)O)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1C
1168,0.708,0.267,8.347,Cc1ccc(N)c(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1169,0.709,0.421,8.789,C=C(Cc1ccccc1)N(c1nc(N)n2nc(-c3ccco3)nc2n1)C(N)O
1170,0.721,0.267,7.569,Nc1ccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)cc1
1171,0.775,0.552,9.104,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4occc4O)nc3n2)c1
1172,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1173,0.567,0.386,8.543,Nc1c(C=O)c2cc3c1C(CN(c1nc(N)n4nc(-c5ccco5)nc4n1)C3)O2
1174,0.504,0.705,8.26,C1=C2CC3=C1OC1C2=C3CCN1c1ncn2nc(-c3ccco3)nc2n1
1175,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1176,0.698,0.438,8.884,CNC1(O)c2ccc(C)cc2CCN1c1nc(N)n2nc(-c3ccco3)nc2n1
1177,0.767,0.54,8.351,Cc1ccc2c(c1)CC(=O)N(c1nc(N)n3nc(-c4ccco4)nc3n1)CN2
1178,0.684,0.364,8.363,CC#Cc1cc(CC(NC)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1C
1179,0.662,0.255,7.719,C#Cc1cccc(C(O)CN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1180,0.747,0.382,8.249,C=Nc1nc(N(CCc2cccc(C)c2)C(=N)N)nc2nc(-c3ccco3)nn12
1181,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1182,0.623,0.51,8.016,OCc1cccc(CC2Nc3nc(n4nc(-c5ccco5)nc4n3)N2)c1
1183,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1184,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1185,0.698,0.418,8.8,CC(Cc1ccccc1)N(c1nc(N)n2nc(-c3ccco3)nc2n1)C(N)O
1186,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1187,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1188,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1189,0.787,0.495,7.965,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1190,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1191,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1192,0.728,0.512,8.004,Cc1cccc(CC(N)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1193,0.687,0.263,7.197,Cc1cccc(CCN(c2nc(N=C=O)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1194,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1195,0.747,0.457,9.059,C=NCN(CCc1ccc(O)c(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1196,0.735,0.419,7.683,Nc1nc(N(CCc2ccccc2)C(N)O)nc2nc(-c3ccco3)nn12
1197,0.711,0.416,7.497,Cc1ccoc1-c1nc2nc(N(CCc3ccccc3)C(N)O)nc(N)n2n1
1198,0.654,0.44,8.918,Cc1cccc(CC2N(O)OC(N)N2c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1199,0.726,0.416,7.696,Cc1cccc(CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C(N)O)c1
1200,0.796,0.552,7.539,Cc1cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
1201,0.744,0.473,8.438,C#Cc1cccc(C=CNc2nc(N)n3nc(-c4ccco4)nc3n2)c1O
1202,0.58,0.387,7.766,C#CN(CC1Cc2ccc1c(O)c2C#N)c1nc(N)n2nc(-c3ccco3)nc2n1
1203,0.655,0.553,9.068,Cc1cccc(C2C#CN(c3nc(N)n4nc(-c5ccco5)nc4n3)C2)c1C
1204,0.618,0.352,8.459,Nc1nc(N(CNO)C2=Cc3cccc(c3)C2)nc2nc(-c3ccco3)nn12
1205,0.579,0.58,8.485,Cc1cccc(C2C=C3N=C=C2N3c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1206,0.526,0.311,7.478,Cc1cc2cc(c1)C(C(O)N(C)c1nc(NON)n3nc(-c4ccco4)nc3n1)O2
1207,0.794,0.552,8.035,Cc1ccc(O)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1208,0.594,0.629,7.511,C=C(CC1=CC2=CC=C1C2)N(CN)c1nc(N)n2nc(-c3ccco3)nc2n1
1209,0.757,0.491,7.657,C=C(Cc1cccc(C)c1)N(CN)c1nc(N)n2nc(-c3ccco3)nc2n1
1210,0.607,0.738,8.66,C=C1C(C2=CC3=CC=C2C3)=NCCN1c1nc(N)n2nc(-c3ccco3)nc2n1
1211,0.599,0.317,7.655,NN(CCC1=CC2=CC=C1C2)c1nc(NCO)n2nc(-c3ccco3)nc2n1
1212,0.584,0.525,7.488,C=C(C(=C=O)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1)C1=CC2=CC=C1C2
1213,0.741,0.284,7.408,O=Cc1cccc(CC=Nc2nc(NCO)n3nc(-c4ccco4)nc3n2)c1
1214,0.543,0.277,8.81,N=C(C(O)C1=CC2=CC=C1C2)N(CN)c1nc(N)n2nc(-c3ccco3)nc2n1
1215,0.791,0.502,8.979,CCN(C(=O)Cc1cccc(CN)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1216,0.763,0.407,7.362,Cc1ccc(-c2nc3nc(N(C)C(=O)Cc4cc(N)cc(CN)c4)nc(N)n3n2)o1
1217,0.67,0.367,7.912,CN(C(=O)c1cc2c(N)cc1cc2CN)c1nc(N)n2nc(-c3ccco3)nc2n1
1218,0.668,0.201,7.748,Cc1cccc(C(O)CN(CN)c2nc(N=N)n3nc(-c4ccco4)nc3n2)c1N
1219,0.495,0.534,8.07,Nc1ccoc1-c1nc2nc3nc(n2n1)NC1c2c4cccc2C(=CN31)C4
1220,0.709,0.354,8.561,Cc1cccc(C(O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1NO
1221,0.69,0.161,7.828,CNNC(=N)c1cccc(C(O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1222,0.724,0.256,9.098,CN(CC(O)c1cccc(CNN)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1223,0.738,0.446,7.861,CN(CC(O)c1cccc(CN)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
